EIN,Legal_Name,DBA,Address,City,State,ZIP,Country,Exemption_Type,Revocation_Date,Posting_Date,Reinstatement_Date
841475079,COAL CREEK ROTARY CHARITY FUND,,PO BOX 546,LOUISVILLE,CO,80027-0546,US,03,15-NOV-2012,11-MAR-2013,
841475286,GOLDEN TRIANGLE MUSEUM DISTRICT ,,213 W 13TH AVE,DENVER,CO,80204-2711,US,06,15-MAY-2021,09-AUG-2021,
841475400,BOULDER HISTORICAL SOCIETY,,1206 EUCLID AVE,BOULDER,CO,80302-7224,US,03,15-MAY-2013,12-AUG-2013,
841475445,KERSEY AREA SENIOR CITIZENS INC,,PO BOX 444,KERSEY,CO,80644-0444,US,03,15-MAY-2011,22-FEB-2012,15-MAY-2011
841475568,FULL CIRCLE INITIATIVE INC,,824 HINSDALE DR,FORT COLLINS,CO,80526-3959,US,03,15-NOV-2010,07-OCT-2011,
841475727,AMERICAN LEGION,2527 POW-MIA MEMORIAL POST,PO BOX 1291,BAILEY,CO,80421-8291,US,19,15-MAY-2011,22-FEB-2012,
841475784,FRIENDS OF THE GUFFEY LIBRARY ,,PO BOX 33,GUFFEY,CO,80820-0033,US,03,15-MAY-2018,13-AUG-2018,
841475790,COLORADO HUMMER EMERGENCY TRANSPORT,,4604 W PONDS CIR,LITTLETON,CO,80123-6542,US,03,15-MAY-2010,09-JUN-2011,
841475792,COLORADO HUMMER CLUB,,4604 W PONDS CIR,LITTLETON,CO,80123-6542,US,07,15-MAY-2010,09-JUN-2011,
841475845,GREAT COMMISSION BROADCASTING,,PO BOX 1250,MEEKER,CO,81641-0000,US,03,15-MAY-2010,09-JUN-2011,
841475846,VOLUNTEER COORDINATORS OF PUEBLO ,,230 N UNION AVE,PUEBLO,CO,81003-4207,US,03,15-NOV-2014,09-MAR-2015,
841475910,NORTH AMERICAN HOUSING FOUNDATION INC,,8000 E PRENTICE SUITE A-1,ENGLEWOOD,CO,80111-2725,US,03,15-MAY-2022,08-AUG-2022,
841476023,COLORADANS UNITED AGAINST HATRED,,300 S DAHLIA ST STE 201,DENVER,CO,80246-8132,US,03,15-NOV-2010,13-JUL-2011,
841476137,APOLLON INC,,329 DETROIT ST,DENVER,CO,80206-4310,US,03,15-MAY-2010,09-JUN-2011,
841476473,MONARCH RACE TEAM,,2195 N HWY 83,FRANKTOWN,CO,80116-9664,US,03,15-JAN-2012,11-SEP-2012,15-JAN-2012
841476512,MIRROR IMAGE EDUCATION THRU DRAMA,,850 E WESTGLOW LN,GREENWOOD VLG,CO,80121-1373,US,03,15-DEC-2010,10-AUG-2011,
841476591,DENVER RUSSIAN COMMUNITY CULTURE,,6801 E MISSISSIPPI AVE APT C105,DENVER,CO,80224-1867,US,03,15-MAY-2010,09-JUN-2011,
841476784,KNIGHTS OF COLUMBUS,2731 GRAND MESA COUNCIL,581 CYPRESS WOOD LN,DELTA,CO,81416-3023,US,08,15-MAY-2010,09-JUN-2011,
841477036,ELYRIA SWANSEA COMMUNITY ECONOMIC,,2000 E 47TH AVE,DENVER,CO,80216-2847,US,03,15-MAY-2010,09-JUN-2011,
841477152,INTERNATIONAL JUDGES COMMISSION,,993 LIONS RIDGE LOOP,VAIL,CO,81657-4060,US,03,15-NOV-2011,09-JUL-2012,
841477317,AYL-RAMS,,19709 E FLORA PL,AURORA,CO,80013-3759,US,03,15-MAY-2010,09-JUN-2011,
841477472,SPANISH PEAKS VOLUNTEER FIRE,,PO BOX 156,AGUILAR,CO,81020-0156,US,03,15-MAY-2010,09-JUN-2011,
841477500,DANCEVISION,,617 S LOOMIS AVE,FORT COLLINS,CO,80521-3625,US,03,15-MAY-2010,09-JUN-2011,
841477716,MONUMENT SKATE PARK,,PO BOX 875,PALMER LAKE,CO,80133-0875,US,03,15-MAY-2010,09-JUN-2011,
841477731,FOUR CORNERS DRESSAGE & COMBINED,,2266 COUNTY ROAD 220,DURANGO,CO,81303-8026,US,04,15-MAY-2013,12-AUG-2013,
841477741,RISEN SON MINISTRIES INC ,,8212 LOUISE DR,DENVER,CO,80221-3920,US,03,15-MAY-2024,12-AUG-2024,
841477809,MILE HIGH ROLLERZ CAR AND BIKE CLUB,,4862 S KIPLING WAY,LITTLETON,CO,80127-1338,US,03,15-SEP-2010,09-JUN-2011,
841477946,GLOBAL PEACE FOUNDATION,,5475 UTE HWY,LONGMONT,CO,80503-9130,US,03,15-MAY-2011,22-FEB-2012,
841478173,GRAND JUNCTION MODELEERS,MODELEERS CLUB,2500 BROADWAY UNIT B217,GRAND JUNCTION,CO,81507-2766,US,07,15-MAY-2011,22-FEB-2012,15-OCT-2012
841478319,EPSILON SIGMA ALPHA INTERNATIONAL ,COUNCILMADISON AREA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2022,13-MAR-2023,
841478389,HELLENIC ACADEMY INC,,2449 S JASMINE ST,DENVER,CO,80222-6312,US,03,15-MAY-2010,09-JUN-2011,
841478453,MOUNTAIN LAUREL MUSIC PREPARATORY,,133 SOPRIS AVE APT C,CARBONDALE,CO,81623-2219,US,03,15-MAY-2012,11-FEB-2013,
841478958,TURMAN ELEMENTARY PTO,,3245 SPRINGNITE DR,COLORADO SPGS,CO,80916-3540,US,03,15-NOV-2010,13-JUL-2011,
841478961,FRIENDS OF AQUATICS,,280 S UNION BLVD,COLORADO SPGS,CO,80910-3138,US,03,15-MAY-2011,22-FEB-2012,
841478987,DAMON RUNYON REPERTORY THEATRE COMPANY INC,,611 N MAIN ST,PUEBLO,CO,81003-3126,US,03,15-MAY-2019,12-AUG-2019,
841479252,BRIGHTON BOMBERS BASEBALL,,2715 FORECASTLE DR,FT COLLINS,CO,80524-6744,US,03,15-MAY-2010,09-JUN-2011,
841479269,VERIBEST USERS GROUP CORPORATION,,6101 LOOKOUT RD STE A,BOULDER,CO,80301-3690,US,06,15-MAY-2010,09-JUN-2011,
841479333,FAMILY HOPE COUNSELING CENTER INC,,9185 E KENYON AVE STE 150,DENVER,CO,80237-1894,US,03,15-MAY-2010,09-JUN-2011,
841479512,C & J FOUNDATION ,,1359 SWEDE LN,MONTE VISTA,CO,81144-9242,US,03,15-NOV-2019,09-MAR-2020,
841479629,STATE OF COLORADO INTERDISCIPLINARY,,287 CENTURY CIR STE 201,LOUISVILLE,CO,80027-1684,US,04,15-MAY-2010,09-JUN-2011,
841479632,AFRICAN AMERICAN LEADERSHIP,,700 E 24TH AVE STE 8,DENVER,CO,80205-3188,US,03,15-MAY-2013,12-AUG-2013,
841479884,CHERRY CREEK CHEERS BOOSTER CLUB INC,,9300 EAST UNION AVENUE,GREENWOOD VILLAGE,CO,80111-0000,US,03,15-MAY-2010,03-NOV-2018,15-SEP-2018
841479887,SISTER CITIES OF FRISCO INC,,PO BOX 4692,FRISCO,CO,80443-4692,US,03,15-MAY-2010,09-JUN-2011,
841479893,FREMONT COUNTY COMMUNITY WATCH ,,161 JUSTICE CENTER ROAD,CANON CITY,CO,81212-9325,US,03,15-MAY-2020,11-AUG-2020,
841480018,LAKIN FAMILY FOUNDATION ,,PO BOX 383,GOLDEN,CO,80402-0383,US,03,15-MAR-2025,14-NOV-2025,
841480181,POINT MAN INTERNATIONAL MINISTRIES,PMIM OF LITTLETON CO,6957 S PIERCE ST,LITTLETON,CO,80128-0000,US,03,15-MAY-2012,11-FEB-2013,
841480248,BEATRICE FOUNDATION FOR HOMELESS &,,3330 FOREST ST,DENVER,CO,80207-1945,US,03,15-MAY-2010,09-JUN-2011,
841480362,HOTCHKISS LIBRARY FUND INC,,PO BOX 540,HOTCHKISS,CO,81419-0540,US,03,15-MAY-2011,22-FEB-2012,
841480379,CLEAR CREEK FAMILY CONNECTIONS INC,,PO BOX 3669,IDAHO SPRINGS,CO,80452-3669,US,03,15-MAY-2010,09-JUN-2011,
841480397,RISING SUN FOUR WHEEL DRIVE CLUB OF COLORADO,,PO BOX 186,EVERGREEN,CO,80437-0186,US,07,15-MAY-2016,08-AUG-2016,
841480527,TERRY MACALMON MINISTRIES INC ,,PO BOX 62501,COLORADO SPGS,CO,80962-2501,US,03,15-MAY-2024,12-AUG-2024,
841480906,GATEWAY-UNAWEEP FIRE DEPARTMENT,INCOTTO,PO BOX 126,GATEWAY,CO,81522-0126,US,03,15-MAY-2011,22-FEB-2012,15-MAY-2011
841480910,RIVER RATZ,,1550 LARIMER ST PMB 237,DENVER,CO,80202-1602,US,07,15-MAY-2010,07-OCT-2011,
841481186,EPMC ADVISORY BOARD INC,,PO BOX 275,CALHAN,CO,80808-0275,US,03,15-MAY-2010,09-JUN-2011,
841481643,ANIMAL LAW CENTER ,,4465 KIPLING ST,WHEAT RIDGE,CO,80033-2810,US,03,15-MAY-2021,09-AUG-2021,
841481739,BERDIE FAMILY FOUNDATION ,,1653 MONTANE DR E,GOLDEN,CO,80401-8094,US,03,15-MAY-2015,10-AUG-2015,
841481757,MAHATMA GANDHI CENTER FOR PEACE AND,,201 FORDHAM CIR,PUEBLO,CO,81005-1917,US,03,15-MAY-2011,22-FEB-2012,
841481981,COLORADO ORGANIZATION DEVELOPMENT,,6778 S NIAGARA CT,ENGLEWOOD,CO,80112-1011,US,03,15-SEP-2010,09-JUN-2011,
841482157,DUBIN FAMILY FOUNDATION ,,8000 E 6TH AVE,DENVER,CO,80230-7071,US,03,15-MAY-2020,08-FEB-2021,
841482526,KERSEY AREA CHAMBER OF COMMERCE INC ,,PO BOX 397,KERSEY,CO,80644-0397,US,06,15-MAY-2014,11-AUG-2014,
841482550,LEO GILBERT WETHERILL FOUNDATION,,928 TAMPICO CT,COLORADO SPGS,CO,80910-3909,US,03,15-MAY-2010,09-JUN-2011,
841482748,WESTERN COLORADO BASEBALL ASSOCIATION A NON PROFIT ASSOCIATI,,C/O ED WEISS 450 WEST AVENUE,RIFLE,CO,81650-0000,US,03,15-MAY-2022,08-AUG-2022,
841482772,CASSANDRA PROJECT,,621 17TH ST STE 2000,DENVER,CO,80293-2001,US,03,15-MAY-2010,07-OCT-2011,
841483077,EJIRO AFRICAN ARTS & EDUCATION,,14482 E 45TH AVE,DENVER,CO,80239-5054,US,03,15-MAY-2010,09-JUN-2011,
841483078,STERLING CORNERSTONE FOUNDATION INC,,309 MAIN ST,WRAY,CO,80758-1726,US,03,15-MAY-2010,09-JUN-2011,
841483080,TRANSIT ALLIANCE ,,287 S CLARKSON ST,DENVER,CO,80209-2123,US,03,15-MAY-2020,11-AUG-2020,
841483208,ROCKY MOUNTAIN SURVIVORS CENTER,,PO BOX 841,WHEAT RIDGE,CO,80034-0841,US,03,15-MAY-2012,11-FEB-2013,
841483402,WETMORE COMMUNITY LIBRARY ,,PO BOX 18,WETMORE,CO,81253-0018,US,03,15-MAY-2015,10-AUG-2015,15-MAY-2015
841483743,COLORADO PRIME TIMERS ,,PO BOX 300274,DENVER,CO,80203-0274,US,07,15-MAY-2021,14-MAR-2022,
841483950,WOMEN IN MOTION INCORPORATION,,1247 CLAYTON ST,DENVER,CO,80206-3213,US,03,15-NOV-2010,13-JUL-2011,
841484386,FOUNDATION FOR HANDICAPPED,,215 E 19TH AVE APT 110,DENVER,CO,80203-4327,US,03,15-MAY-2010,09-JUN-2011,
841484531,OURAY HIGHGRADERS,,PO BOX 1240,OURAY,CO,81427-1240,US,03,15-MAY-2011,22-FEB-2012,15-MAY-2011
841484536,DENVER LATINO INTERNATIONAL FILM,,150 SHERIDAN BLVD,DENVER,CO,80226-8101,US,03,15-MAY-2010,09-JUN-2011,
841484574,THE ACADEMY,,11800 LOWELL BLVD,WESTMINSTER,CO,80031-5097,US,03,15-NOV-2010,13-JUL-2011,15-MAY-2014
841484915,FAITH IN ACTION CHRISTIAN SCHOOL,,PO BOX 502,KREMMLING,CO,80459-0502,US,03,15-MAY-2010,09-JUN-2011,
841485040,TELE HEALTH IN NATIVE CULTURES,,6751 BLUEBIRD RD,MORRISON,CO,80465-2660,US,03,15-MAY-2013,12-AUG-2013,
841485041,KNIGHTS OF COLUMBUS ,12335 STS GABRIEL AND JOHN VIANNEY,5063 GIBSON LAKE CT,COLORADO SPGS,CO,80924-8200,US,08,15-MAY-2019,12-AUG-2019,
841485083,PTA COLORADO CONGRESS,BOOKCLIFF MIDDLE SCHOOL PTA,540 29 1/4 RD,GRAND JCT,CO,81504-5306,US,03,15-NOV-2010,13-JUL-2011,
841485323,DAKOTA RIDGE INSTRUMENTAL MUSIC,,PO BOX 621413,LITTLETON,CO,80162-0000,US,03,15-NOV-2012,08-APR-2013,15-NOV-2012
841485424,KRISTINA FOUNDATION,,4465 KIPLING ST,WHEAT RIDGE,CO,80033-2810,US,03,15-MAY-2010,09-JUN-2011,
841485425,COLORADO ACCESS 2000,C E R R C,7820 FRENCH RD,COLORADO SPGS,CO,80920-8001,US,03,15-MAY-2010,09-JUN-2011,
841485532,LOOKOUT MOUNTAIN OBSERVATORY,,PO BOX 472,DEL NORTE,CO,81132-0472,US,03,15-MAY-2010,09-JUN-2011,
841485700,LARIMER COUNTY VETERINARY MEDICAL ASSOCIATION,,PO BOX 270965,FORT COLLINS,CO,80527-0965,US,06,15-MAY-2018,13-AUG-2018,
841485973,GODS PROVISION,,2414 RAIL AVE,RIFLE,CO,81650-3145,US,03,15-MAY-2010,09-JUN-2011,
841486214,SPORTING CHANCE INC,,676 PRINCETON PL,LAFAYETTE,CO,80026-9399,US,03,15-MAY-2010,09-JUN-2011,
841486227,INTERNATIONAL ASSOCIATION OF FIRE,FIGHTERSL3579 SALIDA FIRE D,PO BOX 417,SALIDA,CO,81201-0417,US,05,15-MAY-2010,09-JUN-2011,
841486397,TEEN VICTORY,,1945 LOCUST ST,DENVER,CO,80220-1633,US,03,15-MAY-2010,09-JUN-2011,
841486616,ROCKY MOUNTAIN TEAM SURVIVOR ,,822 W MULBERRY ST,LOUISVILLE,CO,80027-9404,US,03,15-JUL-2018,08-OCT-2018,
841486771,NATURA EDUCATIONAL PROGRAMS,,8328 VALMONT RD,BOULDER,CO,80301-4813,US,03,15-MAY-2010,09-JUN-2011,
841487101,COLORADO COALITION FOR MOBILE-,MANUF,725 MEADOWLARK DR,LAFAYETTE,CO,80026-2119,US,03,15-FEB-2011,07-OCT-2011,
841487124,CIRCLE OF LIFE,,1410 GRANT ST STE C-107,DENVER,CO,80203-1856,US,03,15-MAY-2010,10-AUG-2011,
841487457,PURE HEART CHRISTIAN MINISTRIES INC,,9400 E ILIFF AVE APT 151,DENVER,CO,80231-3486,US,03,15-MAY-2010,09-JUN-2011,
841487523,LAFAYETTE GIRLS SOFTBALL,,1248 LAMBERT CIR,LAFAYETTE,CO,80026-3118,US,03,15-MAY-2010,09-JUN-2011,15-MAY-2010
841487746,LA VETA CHRISTIAN ADACEMY,,PO BOX 631,LA VETA,CO,81055-0631,US,03,15-MAY-2010,09-JUN-2011,
841487919,COLORADO HORSE PARK ,,7522 S PINERY PKWY,PARKER,CO,80134-5428,US,03,15-MAY-2019,12-AUG-2019,
841488192,DRAGONFEST OF COLORADO INC ,,3758 EAST 104TH AVENUE 105,THORNTON,CO,80233-4434,US,03,15-MAY-2020,11-AUG-2020,15-MAY-2020
841488229,INTERNATIONAL ASSOCIATION OF ANGEL,,2530 W LONG CIR,LITTLETON,CO,80120-4376,US,03,15-MAY-2010,09-JUN-2011,
841488601,ROUTT COUNTY CRIME STOPPERS ,,600 SOUTH LINCOLN AVENUE,STEAMBOAT SPRINGS,CO,80487-8917,US,03,15-MAY-2021,09-AUG-2021,
841488797,THE SWITZER INSTITUTE ,,3585 VAN TEYLINGEN DR,COLORADO SPRINGS,CO,80917-4875,US,03,15-DEC-2014,09-MAR-2015,
841488957,OMNI COMMUNITY HOUSING CORPORATION,,PO BOX 795,LONGMONT,CO,80502-0795,US,03,15-MAY-2010,09-JUN-2011,
841489106,EAGLE VALLEY MERIT AWARD FUND,,PO BOX 725,VAIL,CO,81658-0725,US,03,15-MAY-2010,09-JUN-2011,
841489410,EMERGENCY RESCUE SYSTEMS INC,SAN MIGUEL SHERIFFS OFFICE,SAN MIGUEL SHERIFFS OFFICE,TELLURIDE,CO,81435-0000,US,03,15-MAY-2011,22-FEB-2012,
841489912,GOALIE CHARITABLE FOUNDATION INC ,,12740 EAST CONTROL TOWER ROAD,ENGLEWOOD,CO,80112-4140,US,03,15-MAY-2015,12-OCT-2015,15-MAY-2015
841489968,ALANO WAYFARERS INC ,,5455 W 38TH AVE STE M,WHEAT RIDGE,CO,80212-7068,US,03,15-MAY-2010,20-NOV-2014,15-MAY-2010
841490012,SONGS ACROSS THE SEAS INC,JOY OF MUSIC MARATHON,6699 S KIT CARSON ST,CENTENNIAL,CO,80121-2319,US,03,15-MAY-2010,09-JUN-2011,
841490025,TURKISH-AMERICAN CULTURAL SOCIETY,,PO BOX 371193,DENVER,CO,80237-5193,US,03,15-MAY-2010,09-JUN-2011,15-MAY-2010
841490181,MURPHEY WESTERN INSTITUTE INC,,1120 LINCOLN ST,DENVER,CO,80203-2136,US,03,15-MAY-2010,09-JUN-2011,
841490352,ETERNITY NOW MINISTRIES A COLORADO,,PO BOX 1962,MONUMENT,CO,80132-1962,US,03,15-SEP-2010,09-JUN-2011,
841490534,SOUTHERN COLORADO WATERCOLOR SOCIETY,,PO BOX 2025,CANON CITY,CO,81215-2025,US,03,15-NOV-2024,10-MAR-2025,
841490675,YOUTH OUTDOORS,,3851 S NARCISSUS WAY,DENVER,CO,80237-1239,US,03,15-MAY-2010,09-JUN-2011,
841490678,VOITURE NATIONALE LA SOCIETE DES 40 HOMMES ET 8 CHEVAUX,GRANDE VOITURE DU CO,320 21ST AVE,GREELEY,CO,80631-1840,US,19,15-NOV-2014,09-MAR-2015,
841491284,RACHELS PLACE YOUTH MINISTRY INC,,3167 ROAN RD,EVERGREEN,CO,80439-8644,US,03,15-MAY-2010,09-JUN-2011,
841491324,LIAISON FOR LIBERTY FOUNDATION,,2003 LELARAY ST,COLORADO SPGS,CO,80909-2805,US,03,15-MAY-2010,09-JUN-2011,
841491456,KNIGHTS OF COLUMBUS,12364 ST JOSEPHS OF FOUNTAIN CNCL,211 LARK ST,FOUNTAIN,CO,80817-1819,US,08,15-MAY-2010,09-JUN-2011,
841491535,COLORADO COUNCIL FOR URBAN,,4834 CHAMBERS RD,DENVER,CO,80239-5152,US,03,15-JUN-2010,09-JUN-2011,
841491767,LITTLE LEAGUE BASEBALL INC ,4060511 ACADEMY LL,PO BOX 62761,COLORADO SPGS,CO,80962-2761,US,03,15-FEB-2024,15-MAY-2024,15-FEB-2024
841491982,CRAIG YOUTH HOCKEY ASSOCIATION ,,PO BOX 670,CRAIG,CO,81626-0670,US,03,15-NOV-2018,12-AUG-2019,15-NOV-2018
841491985,MILE HI MAGIC GIRLS BASKETBALL CLUB,,9249 S BROADWAY 200-104,HIGHLANDS RANCH,CO,80129-5690,US,03,15-AUG-2012,11-MAR-2013,
841491986,HISTORIC MONTROSE DOWNTOWN INC,,62820 JEREMY RD,MONTROSE,CO,81401-9242,US,06,15-MAY-2012,11-FEB-2013,
841492043,SOUTHWEST COLORADO YOUTH BASEBALL,,PO BOX 223,CORTEZ,CO,81321-0223,US,03,15-FEB-2012,08-OCT-2012,15-JUL-2024
841492148,COLORADO RESIDENT HUNTER EQUALITY,,61900 GRAND VIEW CT,MONTROSE,CO,81401-8319,US,03,15-MAY-2013,12-AUG-2013,
841492151,SOMBRERO DE ORO ORGANIZATION,,PO BOX 26,CONEJOS,CO,81129-0026,US,03,15-MAY-2010,09-JUN-2011,
841492157,VIETNAM VETERANS OF AMERICA INC 819,,3277 S GENEVA ST,DENVER,CO,80231-4734,US,19,15-JUL-2012,11-MAR-2013,
841492170,WATER USERS OF LATERAL DITCH 110 INC,,3127 D 1/2 RD,GRAND JUNCTION,CO,81504-0000,US,12,15-MAY-2010,16-DEC-2017,15-NOV-2017
841492276,BUFFS TOUCHDOWN CLUB OF SMOKY HILL HIGH SCHOOL,,16100 E SMOKY HILL RD,AURORA,CO,80015-1751,US,03,15-MAY-2022,08-AUG-2022,15-MAY-2022
841492376,SPEAK UP PRESS ,,PO BOX 100506,DENVER,CO,80250-0506,US,03,15-MAY-2017,16-AUG-2017,
841492628,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5384 KAPPA C,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841492630,GARY & ELENA MEADOR MINISTRIES INC,,PO BOX 127,FAIRPLAY,CO,80440-0127,US,03,15-MAY-2010,09-JUN-2011,
841492999,COLORADO STATE TAEKWONDO ASSOCIATION INC,CSTA INC,16940 E QUINCY AVE,AURORA,CO,80015-2745,US,03,15-MAY-2023,14-AUG-2023,
841493195,AMERICAN BLIND BOWLERS ASSOCIATION,INCMILE HIGH BLIND BOW,18235 E CRESTLINE CIR,CENTENNIAL,CO,80015-2674,US,03,15-DEC-2010,10-AUG-2011,
841493595,DENVER BULLDOGS AUSTRALIAN RULES,,13510 JASON CT,WESTMINSTER,CO,80234-1779,US,03,15-MAY-2010,09-JUN-2011,15-OCT-2011
841493643,MONTROSE BMX,,PO BOX 2076,MONTROSE,CO,81402-2076,US,04,15-MAY-2010,09-JUN-2011,
841494226,CLOUD CITY SENIOR SERVICES INC,,PO BOX 295,LEADVILLE,CO,80461-0295,US,03,15-MAY-2010,09-JUN-2011,
841494627,THREEFOLD CORD MINISTRIES ,,16216 WINDSOR CREEK DR,MONUMENT,CO,80132-8985,US,03,15-MAY-2024,12-AUG-2024,
841494910,GLORIOUS LOVE MINISTRIES,,1652 S AMMONS ST,LAKEWOOD,CO,80232-6712,US,03,15-MAY-2011,22-FEB-2012,
841495350,WORD OF FAITH MINISTIRES,,3395 S NEWPORT ST,DENVER,CO,80224-2823,US,03,15-MAY-2010,09-JUN-2011,
841495563,LAPORTE BUSINESS ALLIANCE,,3101 KINTZLEY CT UNIT F,LAPORTE,CO,80535-9393,US,06,15-MAY-2010,09-JUN-2011,
841495901,NEW ECONOMY EDUCATORS INC,,2256 LARIMER ST,DENVER,CO,80205-2019,US,03,15-MAY-2010,07-OCT-2011,
841495902,COLORADO SPORTS MEMORIAL FUND,STEVE KNOWLTON MEMORL SCHLRSHP FUND,1560 BROADWAY STE 2000,DENVER,CO,80202-5138,US,03,15-MAY-2010,09-JUN-2011,
841496052,4 TO 4 MINISTRIES,,555 RIVERGATE STE B1-105,DURANGO,CO,81301-7470,US,03,15-MAY-2013,12-AUG-2013,
841496293,PTA COLORADO CONGRESS DOLORES ELEMENTARY PTA,,PO BOX 727,DOLORES,CO,81323-0727,US,03,15-NOV-2020,17-NOV-2023,15-JAN-2024
841496335,MEL AND EDNA STEVENS FAMILY FOUNDATION,,307 HIGHLAND DR,GRAND JUNCTION,CO,81503-0000,US,03,15-MAY-2014,11-AUG-2014,
841496336,TENDER LIVES RANCH ,,307 HIGHLAND DR,GRAND JUNCTION,CO,81503-0000,US,03,15-MAY-2014,11-AUG-2014,
841496352,VALERIE FOUNDATION,,8200 E PACIFIC PL STE 103,DENVER,CO,80231-3211,US,03,15-MAY-2011,22-FEB-2012,
841496477,ADVANCED LEADERSHIP INSTITUTE INC,,2572 S HOLLY PL,DENVER,CO,80222-6222,US,03,15-MAY-2010,09-JUN-2011,
841496694,JAYCEES AND JCI SENATORS OF COLORADO INC,,PO BOX 565,BROOMFIELD,CO,80038-0565,US,03,15-MAY-2020,11-AUG-2020,
841496894,LOTAYLINGKYUR FOUNDATION,,409 SPRUCE ST,BOULDER,CO,80302-4908,US,03,15-JUL-2010,09-JUN-2011,
841496912,MILE HIGH GOSPEL MUSIC WORKSHOP ,,513 EVANSTON CT APT C,AURORA,CO,80011-3409,US,03,15-MAY-2018,13-AUG-2018,
841496916,ANIMAS CONSERVANCY ,,1199 MAIN AVE STE 209,DURANGO,CO,81301-5170,US,03,15-MAY-2016,08-AUG-2016,
841497062,BIGHORN CENTER FOR PUBLIC POLICY,,6161 S SYRACYUSE WAY,GREENWOOD VILLAGE,CO,80111-4757,US,03,15-MAY-2011,22-FEB-2012,
841497063,BIGHORNACTION ORG,,6161 S SYRACUSE WAY STE 350,GREENWOOD VLG,CO,80111-4755,US,04,15-MAY-2011,22-FEB-2012,
841497214,CEO-CAST,,1675 BROADWAY,DENVER,CO,80202-4675,US,06,15-MAY-2010,09-JUN-2011,
841497216,LINCOLN KIT CARSON COUNTIES RETIRED,AND SENIOR VOLU,PO BOX 233,FLAGLER,CO,80815-0233,US,03,15-MAY-2010,09-JUN-2011,
841497586,NATIONAL DOWN PAYMENT ASSISTANCE,,10465 MELODY DR STE 322,NORTHGLENN,CO,80234-4126,US,03,15-NOV-2010,13-JUL-2011,
841497650,LEWIS AND FLOORWAX FOR KIDS FOUNDATION INC,,3609 S WADSWORTH BLVD,LAKEWOOD,CO,80235-2108,US,03,15-MAY-2022,08-AUG-2022,
841497939,COLORADO AUSTRALIAN SHEPHERD ASSOCIATION,,20520 WCR 20,FORT LUPTON,CO,80621-0000,US,07,15-MAY-2014,11-AUG-2014,
841498091,KPOS POSITIVE COMMUNICATIONS,,8100 E MAPLEWOOD AVE STE 140,GREENWOOD VLG,CO,80111-4830,US,03,15-MAY-2010,09-JUN-2011,
841498113,BELVIDERE THEATRE AND CONCERT HALL,,PO BOX 99,CENTRAL CITY,CO,80427-0099,US,03,15-MAY-2010,09-JUN-2011,
841498119,HIGHLINE PROFESSIONAL CENTER,,PO BOX 441,SEDALIA,CO,80135-0441,US,00,15-MAY-2010,09-JUN-2011,
841498268,SOUTHERN COLORADO ASSOCIATION OF,,4910 CHAMPAGNE DR,COLORADO SPGS,CO,80919-3164,US,06,15-MAY-2010,09-JUN-2011,
841498471,COLORADO JAYCEES,CHATFIELD JAYCEES,PO BOX 621996,LITTLETON,CO,80162-1996,US,04,15-MAY-2010,09-JUN-2011,
841498545,NORTHGLENN MIDDLE SCHOOL BOOSTER,,1123 MURIEL DR,NORTHGLENN,CO,80233-3151,US,03,15-DEC-2010,10-AUG-2011,
841498641,RIFLE CHAPT NO 2147 WOMEN OF THE,MOOSE2147 RIFLE C,PO BOX 704,RIFLE,CO,81650-0704,US,08,15-MAY-2010,09-JUN-2011,
841498921,AMERICAN SHORIN KEMPO KARATE,,1587 YORK RD,COLORADO SPGS,CO,80918-1030,US,03,15-MAY-2010,09-JUN-2011,
841498942,NORTH DOWNTOWN DISTRICT INC,,PO BOX 1255,DENVER,CO,80201-1255,US,03,15-MAY-2013,12-AUG-2013,
841498986,BOULDER YIDDISH VINKL,,4663 18TH ST,BOULDER,CO,80304-4357,US,03,15-MAY-2010,09-JUN-2011,
841499131,CLAUDE MAER FAMILY CHARITABLE TRUST ,,111 N EMERSON ST APT 1523,DENVER,CO,80218-3791,US,03,15-MAY-2023,14-AUG-2023,
841499317,PATRICK FOUNDATION,,1869 W LITTLETON BLVD,LITTLETON,CO,80120-2020,US,03,15-MAY-2010,09-JUN-2011,
841499534,INFINITE POTENTIAL INC,,2124 EAST 17TH AVE,DENVER,CO,80206-1132,US,03,15-MAY-2012,11-FEB-2013,
841499644,FIVE CENTURIES FOUNDATION ,,5532 W PHILLIPS RD,BOULDER,CO,80301-0000,US,03,15-MAY-2014,11-AUG-2014,
841499924,FRANCISCAN ORDER OF CELI DE ,,19208 E 50TH DR,DENVER,CO,80249-8465,US,03,15-MAY-2016,08-AUG-2016,
841500025,SOUTHERN COLORADO BEVERAGE,,2815 N EL PASO ST,COLORADO SPGS,CO,80907-6301,US,06,15-MAY-2010,09-JUN-2011,
841500109,CRITICAL MASS LEADERSHIP EDUCATION INC,,8171 E 29TH AVE,DENVER,CO,80238-3023,US,03,15-MAY-2024,12-AUG-2024,15-MAY-2024
841500163,FLAGSTAFF HOUSE CHARITY FUND INC,,PO BOX 3020,EDWARDS,CO,81632-3020,US,03,15-MAR-2011,09-NOV-2011,
